News Org,Tweets Ago,Date,Tweet,Compound,Positive,Neutral,Negative
@FoxNews,99,Fri Dec 01 14:49:39 +0000 2017,"Michael Flynn charged in Russia investigation, guilty plea expected https://t.co/p0SmXpxgKy",-0.5574,0.0,0.365,0.635
@NYT,0,Sat Dec 02 00:56:02 +0000 2017,Prosecutor Is Indicted Over Inquiry Into 2016 Police Killing. https://t.co/6nUbL7zehh,-0.6597,0.0,0.328,0.672
@NYT,1,Sat Dec 02 00:55:02 +0000 2017,Bid to Unite Albany Democrats Ends in More Bickering Instead. https://t.co/FA8HiVH7Gl,0.0,0.0,0.0,1.0
@NYT,2,Sat Dec 02 00:54:02 +0000 2017,"News Analysis: Debt Concerns, Once a Core Republican Tenet, Take a Back Seat to Tax Cuts. https://t.co/Eyl3t4dLTC",-0.5719,0.0,0.266,0.734
@NYT,3,Sat Dec 02 00:53:02 +0000 2017,News Analysis: Republicans Near a Big Win — but Will It Lift Them Politically?. https://t.co/OHPyf5VJ2K,0.34,0.167,0.0,0.833
@NYT,4,Sat Dec 02 00:50:02 +0000 2017,"After Firing Matt Lauer, NBC Executives Move to Control the Damage. https://t.co/B3MQWjkHKn",-0.6808,0.0,0.359,0.641
@NYT,5,Sat Dec 02 00:40:02 +0000 2017,"Leon Cooper, Who Carried On a Battle for Tarawa, Dies at 98. https://t.co/VldiDC0Wn2",-0.3818,0.0,0.191,0.809
@NYT,6,Sat Dec 02 00:39:02 +0000 2017,Prosecutor Is Indicted Over Inquiry Into 2016 Police Killing. https://t.co/ofpvrU5rdT,-0.6597,0.0,0.328,0.672
@NYT,7,Sat Dec 02 00:38:02 +0000 2017,Bid to Unite Albany Democrats Ends in More Bickering Instead. https://t.co/HgESpvlV7y,0.0,0.0,0.0,1.0
@NYT,8,Sat Dec 02 00:22:02 +0000 2017,"Michael Flynn, Tax Bill, Rex Tillerson: Your Evening Briefing. https://t.co/a6fjz9ewXQ",0.0,0.0,0.0,1.0
@NYT,9,Sat Dec 02 00:21:02 +0000 2017,Canada’s Supreme Court Backs Indigenous Rights in Dispute Over Yukon Wilderness. https://t.co/OGEbW3uoW3,0.1779,0.218,0.236,0.545
@NYT,10,Sat Dec 02 00:09:02 +0000 2017,Open Thread: Open Thread: This Week in Style News. https://t.co/8NrIGcN4wt,0.0,0.0,0.0,1.0
@NYT,11,Sat Dec 02 00:08:02 +0000 2017,Jewelry Diversity: A Taiwanese Designer at a Finnish Brand. https://t.co/zx5iC4v60y,0.0,0.0,0.0,1.0
@NYT,12,Sat Dec 02 00:07:02 +0000 2017,"Turkey Seizes Assets of Reza Zarrab, Witness in Sanctions-Evasion Case. https://t.co/MiF0jwqFtf",0.1779,0.145,0.0,0.855
@NYT,13,Fri Dec 01 23:42:02 +0000 2017,Motives in Egypt’s Deadliest Terrorist Attack: Religion and Revenge. https://t.co/jI0yTLXnr7,-0.9042,0.0,0.615,0.385
@NYT,14,Fri Dec 01 23:41:02 +0000 2017,Neighborhood Joint: The Diner With the Braille Menu. https://t.co/UnIUj6WU2u,0.0,0.0,0.0,1.0
@NYT,15,Fri Dec 01 23:40:02 +0000 2017,Op-Ed Contributor: The Treasures of Chaco Canyon Are Threatened by Drilling. https://t.co/emJ3hTpg40,-0.0516,0.177,0.19,0.633
@NYT,16,Fri Dec 01 23:39:02 +0000 2017,Letters: The Republican Tax Bill: Voices of Discontent. https://t.co/azHp2CBfiR,0.0,0.0,0.0,1.0
@NYT,17,Fri Dec 01 23:38:02 +0000 2017,The Race to Woo Shohei Ohtani Is About to Begin. https://t.co/QRUHaOfhcn,0.4767,0.237,0.0,0.763
@NYT,18,Fri Dec 01 23:25:02 +0000 2017,Acting Studios Are Struggling. Does It Matter?. https://t.co/1cKh7ZuucF,-0.4215,0.0,0.286,0.714
@NYT,19,Fri Dec 01 23:24:02 +0000 2017,Right and Left React to Michael Flynn’s Guilty Plea. https://t.co/0u2kOWxD5w,-0.4215,0.0,0.237,0.763
@NYT,20,Fri Dec 01 23:23:01 +0000 2017,Who Gains From the Tax Plan? Economists Face Off. https://t.co/qaAO9Hztli,0.34,0.211,0.0,0.789
@NYT,21,Fri Dec 01 23:13:01 +0000 2017,A Fleeting but Welcome Sight: Tiger Woods Atop the Leaderboard. https://t.co/B2NgznAHy0,0.6124,0.308,0.0,0.692
@NYT,22,Fri Dec 01 23:09:02 +0000 2017,China’s Next Potential Boom Spot: The Places People Overlook. https://t.co/KXnJflMD8M,0.0,0.0,0.0,1.0
@NYT,23,Fri Dec 01 23:08:01 +0000 2017,Dial O for Ohtani: The Negotiating Begins. https://t.co/K5IvghIBiK,0.0,0.0,0.0,1.0
@NYT,24,Fri Dec 01 23:07:02 +0000 2017,"Suspicious Parcel Prompts Evacuation of Christmas Market in Potsdam, Germany. https://t.co/2WqPV11Eof",-0.3612,0.0,0.2,0.8
@NYT,25,Fri Dec 01 23:06:01 +0000 2017,"Putting Australia in Its Place, Vanishing Ice: Canada Today. https://t.co/WJVMQwjhA9",0.0,0.0,0.0,1.0
@NYT,26,Fri Dec 01 22:55:02 +0000 2017,"The Fabulous Holiday Windows of London, Paris, Berlin and New York City. https://t.co/XEKZxLqOr6",0.7269,0.357,0.0,0.643
@NYT,27,Fri Dec 01 22:54:01 +0000 2017,Travel Tips From Comedians: Gary Owen. https://t.co/FgFoaonODk,0.296,0.268,0.0,0.732
@NYT,28,Fri Dec 01 22:53:02 +0000 2017,"Mitch Margo, Whose Group Sang ‘The Lion Sleeps Tonight,’ Dies at 70. https://t.co/5V58VzqELu",0.0,0.0,0.0,1.0
@NYT,29,Fri Dec 01 22:52:01 +0000 2017,"Pasteles, a Puerto Rican Tradition, Have a Special Savor Now. https://t.co/1z2sT6CdgH",0.4019,0.252,0.0,0.748
@NYT,30,Fri Dec 01 22:37:01 +0000 2017,How to Make Pasteles. https://t.co/gNigVHbti6,0.0,0.0,0.0,1.0
@NYT,31,Fri Dec 01 22:30:01 +0000 2017,Philippines Suspends Dengue Shots After Drug Firm’s Warning. https://t.co/RGfFvTd2Ii,-0.34,0.0,0.231,0.769
@NYT,32,Fri Dec 01 22:27:01 +0000 2017,Jail Leaders Treated More Leniently Than Subordinates for Car Use. https://t.co/clDp7qPYpY,0.0,0.0,0.0,1.0
@NYT,33,Fri Dec 01 22:26:01 +0000 2017,Israel Horovitz Plays Canceled After Sexual Misconduct Accusations. https://t.co/7YgSagiwU4,-0.0772,0.177,0.204,0.619
@NYT,34,Fri Dec 01 22:25:01 +0000 2017,The Interpreter: Why Democracy Feels Like a Dangerous Game. https://t.co/MuxePUoaxv,-0.1531,0.198,0.246,0.556
@NYT,35,Fri Dec 01 22:24:01 +0000 2017,"Ravaged by Cholera, Yemen Faces 2nd Preventable Scourge: Diphtheria. https://t.co/8pmljq2GJt",0.0,0.0,0.0,1.0
@NYT,36,Fri Dec 01 22:23:01 +0000 2017,On Pro Basketball: The All-Star Who Ended Ugly Streaks for the Warriors and the Knicks. https://t.co/YwEGk0tXrz,-0.5106,0.0,0.18,0.82
@NYT,37,Fri Dec 01 22:19:01 +0000 2017,"Holiday Windows, a (Sort of) Love Story. https://t.co/JZDn0pssWU",0.7845,0.58,0.0,0.42
@NYT,38,Fri Dec 01 22:18:02 +0000 2017,Pakistani Taliban Dressed in Burqas Kill Students at Dormitory. https://t.co/rEyTbutTbW,-0.6908,0.0,0.343,0.657
@NYT,39,Fri Dec 01 22:17:02 +0000 2017,Revered Australian TV Figure Feels Ripples of Weinstein Scandal. https://t.co/oSMxLgIFnZ,0.1027,0.232,0.204,0.563
@NYT,40,Fri Dec 01 22:16:01 +0000 2017,"Akihito, Emperor of Japan, Says He Will Abdicate in 2019. https://t.co/7c61pJdaDU",0.0,0.0,0.0,1.0
@NYT,41,Fri Dec 01 22:15:01 +0000 2017,Earthquake Strikes Southeastern Iran. https://t.co/2rtN09CRSy,-0.3612,0.0,0.385,0.615
@NYT,42,Fri Dec 01 22:14:01 +0000 2017,Trump Pressed Top Republicans to End Senate Russia Inquiry. https://t.co/48yQWYy2H8,0.2023,0.167,0.0,0.833
@NYT,43,Fri Dec 01 22:13:01 +0000 2017,"Russia, U.S. and Other Nations Restrict Fishing in Thawing Arctic. https://t.co/hZkqnWqLAD",-0.3818,0.0,0.206,0.794
@NYT,44,Fri Dec 01 22:12:01 +0000 2017,Meet North Korea’s Newest Missile. https://t.co/JAIVIUdV4E,0.0,0.0,0.0,1.0
@NYT,45,Fri Dec 01 22:11:01 +0000 2017,"Venezuela Arrests 2 Former Oil Officials, Claiming Corruption. https://t.co/LswdtEKjOB",-0.4404,0.0,0.293,0.707
@NYT,46,Fri Dec 01 22:10:01 +0000 2017,The G.O.P. Tax Plan Can Be Confusing. Here’s Help Deciphering It.. https://t.co/HrleTJmlev,0.2023,0.185,0.13,0.685
@NYT,47,Fri Dec 01 22:09:01 +0000 2017,Trump’s First Major Trade Fight With China Could Be Over Solar Panels. https://t.co/p4FyBmEjfi,-0.3818,0.0,0.178,0.822
@NYT,48,Fri Dec 01 22:08:01 +0000 2017,Hope for Argentina Submarine Crew Fades. https://t.co/N7XHt8BuAk,0.4404,0.326,0.0,0.674
@NYT,49,Fri Dec 01 22:07:01 +0000 2017,"Senate, Rex Tillerson, Reza Zarrab: Your Thursday Evening Briefing. https://t.co/14Kf0giJYm",0.0,0.0,0.0,1.0
@NYT,50,Fri Dec 01 22:06:01 +0000 2017,‘He’s Normalizing Hatred.’ British Leaders Respond to Trump’s Retweets. https://t.co/yfKIdBUm2u,0.0,0.0,0.0,1.0
@NYT,51,Fri Dec 01 22:05:01 +0000 2017,Syria Talks in Geneva Overshadowed by Frustration Over Humanitarian Access. https://t.co/ttEK8qmN6D,-0.4767,0.0,0.237,0.763
@NYT,52,Fri Dec 01 22:04:01 +0000 2017,Erdogan Going to Greece Next Week in Groundbreaking Visit. https://t.co/dM9siZgWXb,0.0,0.0,0.0,1.0
@NYT,53,Fri Dec 01 22:03:01 +0000 2017,"Erdogan Helped Turks Evade Iran Sanctions, Reza Zarrab Says. https://t.co/7yysWRUjPu",0.0,0.0,0.0,1.0
@NYT,54,Fri Dec 01 22:02:01 +0000 2017,Australia Powers Up the World’s Biggest Battery — Courtesy of Elon Musk. https://t.co/2GyFqZ1Nms,0.3612,0.185,0.0,0.815
@NYT,55,Fri Dec 01 22:01:01 +0000 2017,An Environmentalist Is Iceland’s New Prime Minister. https://t.co/dFyEK2WfVY,0.0,0.0,0.0,1.0
@NYT,56,Fri Dec 01 22:00:01 +0000 2017,Merkel and Social Democrats Discuss Another Grand Coalition. https://t.co/g8NV2k6Z2V,0.4588,0.273,0.0,0.727
@NYT,57,Fri Dec 01 21:59:01 +0000 2017,"White House Plans Tillerson Ouster From State Dept., to Be Replaced by Pompeo. https://t.co/knMlLSTDN3",0.0,0.0,0.0,1.0
@NYT,58,Fri Dec 01 21:58:01 +0000 2017,"Rome Journal: Pasolini’s Rome: Not the City of His Movies, but of His Life. https://t.co/cDsTNx2Ikf",0.0,0.0,0.0,1.0
@NYT,59,Fri Dec 01 21:57:01 +0000 2017,"In Snub to U.S., Russia and Egypt Move Toward Deal on Air Bases. https://t.co/DQHJ2FxVrr",-0.4215,0.0,0.177,0.823
@NYT,60,Fri Dec 01 21:56:01 +0000 2017,Why Parts of Beijing Look Like a Devastated War Zone. https://t.co/4ZNadO4iUf,-0.7506,0.144,0.454,0.402
@NYT,61,Fri Dec 01 21:55:01 +0000 2017,"In China, Aung San Suu Kyi Finds a Warm Welcome (and No Talk of Rohingya). https://t.co/MdAQWTBxNc",0.4019,0.257,0.115,0.628
@NYT,62,Fri Dec 01 21:54:01 +0000 2017,"North Korea’s New Missile Is Bigger and More Powerful, Photos Suggest. https://t.co/LJZYJ23BdO",0.4754,0.219,0.0,0.781
@NYT,63,Fri Dec 01 21:53:01 +0000 2017,"Norman Baker, Adventurer, Dies at 89; Crossed Atlantic on a Reed Raft. https://t.co/4FvhchQrEU",0.296,0.167,0.0,0.833
@NYT,64,Fri Dec 01 21:52:01 +0000 2017,"Mitch Margo of the Tokens, Which Sang ‘The Lion Sleeps Tonight,’ Dies at 70. https://t.co/5V58VzqELu",0.0,0.0,0.0,1.0
@NYT,65,Fri Dec 01 21:38:01 +0000 2017,Playlist: The Playlist: The Hold Steady Get Revved Up and 9 More New Songs. https://t.co/nfANyhuY4W,0.0,0.0,0.0,1.0
@NYT,66,Fri Dec 01 21:24:01 +0000 2017,Letters: How the Tax Bill Would Affect Charities. https://t.co/9hY9U0P73P,0.4939,0.286,0.0,0.714
@NYT,67,Fri Dec 01 21:23:01 +0000 2017,Letter: A Caution on Michael Flynn: Trump Is a Teflon President. https://t.co/Y4PWd4JjYh,0.0,0.0,0.0,1.0
@NYT,68,Fri Dec 01 21:22:01 +0000 2017,My Space: A Tour of Grégory Fitoussi’s Apartment Outside Paris. https://t.co/PZo526gfAZ,0.0,0.0,0.0,1.0
@NYT,69,Fri Dec 01 21:12:01 +0000 2017,Op-Ed Contributors: Are Kushner and Don Jr. Next?. https://t.co/zs1aCVDaVR,0.0,0.0,0.0,1.0
@NYT,70,Fri Dec 01 21:11:01 +0000 2017,Letter: How a False Assault Claim Hurts Real Victims. https://t.co/9ZFxNuvcYl,-0.8481,0.0,0.605,0.395
@NYT,71,Fri Dec 01 21:10:01 +0000 2017,Letter: ‘Buy American’ Laws. https://t.co/CjSRnTN0SC,0.0,0.0,0.0,1.0
@NYT,72,Fri Dec 01 21:09:01 +0000 2017,Letter: Big Tobacco and the Army. https://t.co/jcFrHp81SG,0.0,0.0,0.0,1.0
@NYT,73,Fri Dec 01 21:07:01 +0000 2017,Turning Points: Carolina Herrera on Fashion’s Evolution. https://t.co/aVcmFhI3D0,0.0,0.0,0.0,1.0
@NYT,74,Fri Dec 01 20:57:01 +0000 2017,A Theater Visionary ‘Nourished by the World’. https://t.co/lJZ8oeR4t1,0.5267,0.362,0.0,0.638
@NYT,75,Fri Dec 01 20:56:01 +0000 2017,Former N.S.A. Employee Pleads Guilty to Taking Classified Information. https://t.co/XrQbbJt8hX,-0.4215,0.0,0.237,0.763
@NYT,76,Fri Dec 01 20:55:01 +0000 2017,What Michael Flynn’s Guilty Plea Means in Mueller’s Russia Probe. https://t.co/mACdLTXDbn,-0.4215,0.0,0.219,0.781
@NYT,77,Fri Dec 01 20:54:01 +0000 2017,"Taxpayers Paid $84,000 to End Sex Harassment Claim Against Texas Lawmaker. https://t.co/jARJ4h6S0a",-0.5423,0.0,0.241,0.759
@NYT,78,Fri Dec 01 20:53:01 +0000 2017,Did James Comey Subtweet Michael Flynn? Perhaps.. https://t.co/riwPuzeuCX,0.0,0.0,0.0,1.0
@NYT,79,Fri Dec 01 20:40:02 +0000 2017,"Pop, Rock and Jazz in NYC This Week. https://t.co/J0Kj9Ec6pW",0.0,0.0,0.0,1.0
@NYT,80,Fri Dec 01 20:39:01 +0000 2017,"On Soccer: Applause at the Draw, but Will Russia Keep Cheering?. https://t.co/syH6pqhcn3",0.2263,0.147,0.0,0.853
@NYT,81,Fri Dec 01 20:38:01 +0000 2017,"Interviews Are Over, Yankees Declare. Now It’s Time to Pick a Manager.. https://t.co/ErfJMYyTcs",0.0,0.0,0.0,1.0
@NYT,82,Fri Dec 01 20:37:01 +0000 2017,"Jim Nabors, 87, TV’s Gomer Pyle, Is Dead. https://t.co/00yR6AcucH",-0.6486,0.0,0.35,0.65
@NYT,83,Fri Dec 01 20:23:01 +0000 2017,Opinion: The Starving Lands. https://t.co/OT5wHjXxUI,-0.4215,0.0,0.412,0.588
@NYT,84,Fri Dec 01 19:58:01 +0000 2017,Review: John Adams Mines Gold Rush History for His New Opera. https://t.co/W0aJ9lWua8,0.0,0.0,0.0,1.0
@NYT,85,Fri Dec 01 19:57:01 +0000 2017,Vice Media Fires 3 Employees After Harassment Complaints. https://t.co/xz1za0yD4U,-0.7351,0.0,0.508,0.492
@NYT,86,Fri Dec 01 19:56:01 +0000 2017,"Fewer People Are Contracting HIV, State Says. https://t.co/bRFExDVEQJ",0.0,0.0,0.0,1.0
@NYT,87,Fri Dec 01 19:53:00 +0000 2017,Review: Sailing on Silly Seas With ‘The Pirates of Penzance’. https://t.co/iPjS9OKd2g,0.0258,0.099,0.0,0.901
@NYT,88,Fri Dec 01 19:52:01 +0000 2017,Op-Ed Contributor: Michael Flynn’s Guilty Plea: 10 Key Takeaways. https://t.co/LZeAm7tiJD,-0.4215,0.0,0.237,0.763
@NYT,89,Fri Dec 01 19:51:00 +0000 2017,That Decisive Moment: Expensive Notes: The Week’s 8 Best Classical Music Moments on YouTube. https://t.co/SjvqGcIQf9,0.7269,0.337,0.0,0.663
@NYT,90,Fri Dec 01 19:49:01 +0000 2017,The Book Review Podcast: The History of Jann Wenner and Rolling Stone. https://t.co/K6y0oIGrLa,0.0,0.0,0.0,1.0
@NYT,91,Fri Dec 01 19:42:00 +0000 2017,The Shortlist: Hollywood’s Biggest Stars Seen Inside and Out. https://t.co/4Ht3GvzoP4,0.0,0.0,0.0,1.0
@NYT,92,Fri Dec 01 19:41:01 +0000 2017,"Art Books: A Decade of Power, in Photographs. https://t.co/voa7w1sjED",0.0,0.0,0.0,1.0
@NYT,93,Fri Dec 01 19:38:00 +0000 2017,Documents Reveal New Details on What Trump Team Knew About Flynn’s Calls With Russia’s Ambassador. https://t.co/fd1zbJ0QPR,0.0,0.0,0.0,1.0
@NYT,94,Fri Dec 01 19:37:00 +0000 2017,Vice Media Fires 3 Employees After Harassment Complaints. https://t.co/xz1za0QdWs,-0.7351,0.0,0.508,0.492
@NYT,95,Fri Dec 01 19:29:00 +0000 2017,Newsbook: Should the Internet Be Regulated?. https://t.co/6k1t90iCnp,0.0,0.0,0.0,1.0
@NYT,96,Fri Dec 01 19:28:00 +0000 2017,"Review: A Stirring Premiere at the Philharmonic, With Perfect Timing. https://t.co/fSpyK2gmvl",0.5719,0.291,0.0,0.709
@NYT,97,Fri Dec 01 19:24:00 +0000 2017,Film Series in NYC This Week. https://t.co/Vixm4dyqRK,0.0,0.0,0.0,1.0
@NYT,98,Fri Dec 01 19:23:00 +0000 2017,Art Books: Capturing a Lost Generation in Photographs. https://t.co/RL0RBFajTA,-0.3182,0.0,0.247,0.753
@NYT,99,Fri Dec 01 19:22:00 +0000 2017,Encounters: Sebastian Stan Just Likes to Watch. https://t.co/athlV8Mk2t,0.4215,0.286,0.0,0.714
